Date,Close Price
2015-12-20 0:00,442.5
2015-12-21 0:00,437.76
2015-12-22 0:00,435.5
2015-12-23 0:00,442.84
2015-12-24 0:00,454.85
2015-12-25 0:00,455.31
2015-12-26 0:00,417.22
2015-12-27 0:00,422.52
2015-12-28 0:00,421.26
2015-12-29 0:00,432.62
2015-12-30 0:00,426.14
2015-12-31 0:00,430.05
2016-01-01 0:00,434.46
2016-01-02 0:00,433.59
2016-01-03 0:00,430.36
2016-01-04 0:00,433.49
2016-01-05 0:00,432.25
2016-01-06 0:00,429.46
2016-01-07 0:00,458.28
2016-01-08 0:00,453.37
2016-01-09 0:00,449.14
2016-01-10 0:00,448.96
2016-01-11 0:00,448.38
2016-01-12 0:00,432.88
2016-01-13 0:00,432.04
2016-01-14 0:00,429.73
2016-01-15 0:00,358.77
2016-01-16 0:00,387.66
2016-01-17 0:00,380.21
2016-01-18 0:00,385.84
2016-01-19 0:00,377.74
2016-01-20 0:00,418.74
2016-01-21 0:00,409.94
2016-01-22 0:00,381.76
2016-01-23 0:00,386.19
2016-01-24 0:00,402.61
2016-01-25 0:00,390.66
2016-01-26 0:00,391.43
2016-01-27 0:00,394.63
2016-01-28 0:00,379.38
2016-01-29 0:00,378.2
2016-01-30 0:00,376.94
2016-01-31 0:00,367.13
2016-02-01 0:00,371.25
2016-02-02 0:00,372.88
2016-02-03 0:00,368.93
2016-02-04 0:00,388.61
2016-02-05 0:00,385.34
2016-02-06 0:00,375.4
2016-02-07 0:00,375.28
2016-02-08 0:00,371.1
2016-02-09 0:00,373.32
2016-02-10 0:00,379.96
2016-02-11 0:00,377.72
2016-02-12 0:00,383.13
2016-02-13 0:00,392.18
2016-02-14 0:00,406.74
2016-02-15 0:00,399.48
2016-02-16 0:00,407.36
2016-02-17 0:00,415.56
2016-02-18 0:00,421.64
2016-02-19 0:00,420.33
2016-02-20 0:00,436.52
2016-02-21 0:00,438.98
2016-02-22 0:00,438.07
2016-02-23 0:00,419.98
2016-02-24 0:00,424.36
2016-02-25 0:00,423.52
2016-02-26 0:00,432.06
2016-02-27 0:00,432.14
2016-02-28 0:00,432.64
2016-02-29 0:00,436.61
2016-03-01 0:00,433.64
2016-03-02 0:00,421.6
2016-03-03 0:00,419.47
2016-03-04 0:00,407.98
2016-03-05 0:00,397.83
2016-03-06 0:00,404.55
2016-03-07 0:00,412.98
2016-03-08 0:00,411.76
2016-03-09 0:00,412.62
2016-03-10 0:00,416.16
2016-03-11 0:00,419.89
2016-03-12 0:00,410.13
2016-03-13 0:00,412.29
2016-03-14 0:00,415.09
2016-03-15 0:00,415.38
2016-03-16 0:00,416.25
2016-03-17 0:00,418.45
2016-03-18 0:00,408.04
2016-03-19 0:00,408.52
2016-03-20 0:00,410.75
2016-03-21 0:00,411.42
2016-03-22 0:00,416.93
2016-03-23 0:00,417.39
2016-03-24 0:00,414.34
2016-03-25 0:00,415.69
2016-03-26 0:00,416.73
2016-03-27 0:00,425.38
2016-03-28 0:00,422.76
2016-03-29 0:00,415.55
2016-03-30 0:00,412.69
2016-03-31 0:00,415.16
2016-04-01 0:00,417.01
2016-04-02 0:00,419.69
2016-04-03 0:00,419.38
2016-04-04 0:00,419.42
2016-04-05 0:00,422.65
2016-04-06 0:00,421.7
2016-04-07 0:00,421.2
2016-04-08 0:00,418.09
2016-04-09 0:00,418.42
2016-04-10 0:00,421.11
2016-04-11 0:00,422.99
2016-04-12 0:00,425.99
2016-04-13 0:00,424.4
2016-04-14 0:00,425.11
2016-04-15 0:00,429.98
2016-04-16 0:00,430.84
2016-04-17 0:00,427.86
2016-04-18 0:00,429.05
2016-04-19 0:00,436.1
2016-04-20 0:00,442.16
2016-04-21 0:00,451.1
2016-04-22 0:00,447.64
2016-04-23 0:00,452.58
2016-04-24 0:00,460.33
2016-04-25 0:00,462.51
2016-04-26 0:00,467.8
2016-04-27 0:00,445.01
2016-04-28 0:00,449.86
2016-04-29 0:00,456.35
2016-04-30 0:00,449.33
2016-05-01 0:00,453.04
2016-05-02 0:00,444.51
2016-05-03 0:00,450.27
2016-05-04 0:00,446.96
2016-05-05 0:00,448.53
2016-05-06 0:00,460.37
2016-05-07 0:00,459.46
2016-05-08 0:00,459.44
2016-05-09 0:00,461.49
2016-05-10 0:00,450.99
2016-05-11 0:00,452.11
2016-05-12 0:00,454.82
2016-05-13 0:00,455.73
2016-05-14 0:00,455.75
2016-05-15 0:00,457.85
2016-05-16 0:00,453.41
2016-05-17 0:00,452.75
2016-05-18 0:00,453.38
2016-05-19 0:00,436.73
2016-05-20 0:00,442.95
2016-05-21 0:00,443.13
2016-05-22 0:00,438.77
2016-05-23 0:00,443.73
2016-05-24 0:00,445.13
2016-05-25 0:00,449.23
2016-05-26 0:00,453.82
2016-05-27 0:00,473.47
2016-05-28 0:00,525.43
2016-05-29 0:00,524.08
2016-05-30 0:00,532.59
2016-05-31 0:00,531.8
2016-06-01 0:00,536.42
2016-06-02 0:00,538.14
2016-06-03 0:00,570.47
2016-06-04 0:00,573.45
2016-06-05 0:00,574.11
2016-06-06 0:00,585.53
2016-06-07 0:00,577.86
2016-06-08 0:00,583.1
2016-06-09 0:00,576.45
2016-06-10 0:00,579.13
2016-06-11 0:00,611.78
2016-06-12 0:00,675.34
2016-06-13 0:00,705.62
2016-06-14 0:00,685.99
2016-06-15 0:00,696.32
2016-06-16 0:00,768.24
2016-06-17 0:00,747.55
2016-06-18 0:00,755.68
2016-06-19 0:00,764.04
2016-06-20 0:00,727.95
2016-06-21 0:00,665.88
2016-06-22 0:00,602.89
2016-06-23 0:00,625.49
2016-06-24 0:00,665.16
2016-06-25 0:00,665.33
2016-06-26 0:00,630.25
2016-06-27 0:00,658.4
2016-06-28 0:00,646.3
2016-06-29 0:00,639.08
2016-06-30 0:00,672.48
2016-07-01 0:00,676.52
2016-07-02 0:00,703.69
2016-07-03 0:00,659.69
2016-07-04 0:00,681.63
2016-07-05 0:00,668.09
2016-07-06 0:00,676.11
2016-07-07 0:00,639.76
2016-07-08 0:00,664.74
2016-07-09 0:00,650.63
2016-07-10 0:00,649.96
2016-07-11 0:00,649.03
2016-07-12 0:00,664.84
2016-07-13 0:00,653.93
2016-07-14 0:00,659.64
2016-07-15 0:00,664.88
2016-07-16 0:00,663.54
2016-07-17 0:00,679.05
2016-07-18 0:00,673.59
2016-07-19 0:00,673.84
2016-07-20 0:00,666.18
2016-07-21 0:00,665.1
2016-07-22 0:00,650.82
2016-07-23 0:00,654.86
2016-07-24 0:00,661.05
2016-07-25 0:00,655.13
2016-07-26 0:00,651.08
2016-07-27 0:00,655.44
2016-07-28 0:00,655.63
2016-07-29 0:00,656.67
2016-07-30 0:00,654.98
2016-07-31 0:00,625.88
2016-08-01 0:00,607.37
2016-08-02 0:00,552.82
2016-08-03 0:00,565.26
2016-08-04 0:00,578.32
2016-08-05 0:00,574.96
2016-08-06 0:00,588.42
2016-08-07 0:00,592.78
2016-08-08 0:00,590.62
2016-08-09 0:00,584.76
2016-08-10 0:00,592.89
2016-08-11 0:00,586.52
2016-08-12 0:00,586.03
2016-08-13 0:00,585.08
2016-08-14 0:00,571.44
2016-08-15 0:00,567.2
2016-08-16 0:00,576.25
2016-08-17 0:00,571.74
2016-08-18 0:00,572.5
2016-08-19 0:00,573.66
2016-08-20 0:00,580.7
2016-08-21 0:00,580.69
2016-08-22 0:00,584.73
2016-08-23 0:00,581.28
2016-08-24 0:00,577.99
2016-08-25 0:00,575.73
2016-08-26 0:00,578.16
2016-08-27 0:00,568.67
2016-08-28 0:00,573.55
2016-08-29 0:00,572.36
2016-08-30 0:00,576
2016-08-31 0:00,572.33
2016-09-01 0:00,571.69
2016-09-02 0:00,574.15
2016-09-03 0:00,598.38
2016-09-04 0:00,608.92
2016-09-05 0:00,606.03
2016-09-06 0:00,611.07
2016-09-07 0:00,614.79
2016-09-08 0:00,624.95
2016-09-09 0:00,621.8
2016-09-10 0:00,622.21
2016-09-11 0:00,605.81
2016-09-12 0:00,606.31
2016-09-13 0:00,606.92
2016-09-14 0:00,608.22
2016-09-15 0:00,605.21
2016-09-16 0:00,606.33
2016-09-17 0:00,605.29
2016-09-18 0:00,608.7
2016-09-19 0:00,608.53
2016-09-20 0:00,599.47
2016-09-21 0:00,595.8
2016-09-22 0:00,595.03
2016-09-23 0:00,601.71
2016-09-24 0:00,601.34
2016-09-25 0:00,599.18
2016-09-26 0:00,606.81
2016-09-27 0:00,604.76
2016-09-28 0:00,603.52
2016-09-29 0:00,605.06
2016-09-30 0:00,608.44
2016-10-01 0:00,613.93
2016-10-02 0:00,610.29
2016-10-03 0:00,612.34
2016-10-04 0:00,609.37
2016-10-05 0:00,610.88
2016-10-06 0:00,610.9
2016-10-07 0:00,616.49
2016-10-08 0:00,616.6
2016-10-09 0:00,614.62
2016-10-10 0:00,617.42
2016-10-11 0:00,639.37
2016-10-12 0:00,635.08
2016-10-13 0:00,635.02
2016-10-14 0:00,638.37
2016-10-15 0:00,637.37
2016-10-16 0:00,639.83
2016-10-17 0:00,636.92
2016-10-18 0:00,635.51
2016-10-19 0:00,628.15
2016-10-20 0:00,628.62
2016-10-21 0:00,630.15
2016-10-22 0:00,652.71
2016-10-23 0:00,649.24
2016-10-24 0:00,648.4
2016-10-25 0:00,652.89
2016-10-26 0:00,674.36
2016-10-27 0:00,686.52
2016-10-28 0:00,688.1
2016-10-29 0:00,712.87
2016-10-30 0:00,696.35
2016-10-31 0:00,697.37
2016-11-01 0:00,729.27
2016-11-02 0:00,742.46
2016-11-03 0:00,687.51
2016-11-04 0:00,702.54
2016-11-05 0:00,704.16
2016-11-06 0:00,712.24
2016-11-07 0:00,704.02
2016-11-08 0:00,709.15
2016-11-09 0:00,721.19
2016-11-10 0:00,713.67
2016-11-11 0:00,716.56
2016-11-12 0:00,703.55
2016-11-13 0:00,702.5
2016-11-14 0:00,706.39
2016-11-15 0:00,711.96
2016-11-16 0:00,742.07
2016-11-17 22:10,738.51
